emotion,question,comment,x,y,user_id,age,gender,sentiment_compound,sentiment_label,GRID_ID
Safety,1,Old Town Street,14.49,50.07521,etm4aczm6,20-29,female,0.0,neutral,X-13
Safety,1,Meeting friends,14.453,50.069793,p8ykrpgo7,20-29,female,0.4767,positive,U-13
Safety,1,Meeting with friends,14.459,50.068847,p8ykrpgo7,20-29,female,0.4767,positive,U-13
Safety,1,Popular bar,14.461,50.070602,p8ykrpgo7,20-29,female,0.4215,positive,V-13
Safety,1,Surroundings of the Hamer Pond,14.487,50.052075,xtuzp8nww,30-39,male,0.0,neutral,X-15
Safety,1,The Trident and peaceful nature.,14.501,50.04932,xtuzp8nww,30-39,male,0.4939,positive,Y-15
Safety,1,Meanders of Botič.,14.502,50.052351,xtuzp8nww,30-39,male,0.0,neutral,Y-15
Safety,1,Park Chrpová-Malinová and surrounding buildings.,14.504,50.057034,xtuzp8nww,30-39,male,0.0,neutral,Y-14
Safety,1,Home,14.502,50.069205,pvjdtdsf3,20-29,female,0.0,neutral,Y-13
Safety,1,mini-golf gutovka,14.494,50.071216,pvjdtdsf3,20-29,female,0.0,neutral,X-13
Safety,1,PokémonGO,14.495,50.06924,pvjdtdsf3,20-29,female,0.0,neutral,Y-13
Safety,1,walks,14.517,50.061671,pvjdtdsf3,20-29,female,0.0,neutral,Z-14
Safety,1,Popular cafe,14.468,50.07165,pvjdtdsf3,20-29,female,0.4215,positive,V-13
Safety,1,Footbridge over the railway tracks,14.491,50.067363,05mnamhoh,20-29,male,0.0,neutral,X-14
Safety,1,"Skatepark, leisure activities and ideally a green area around where one can spend leisure time. That's how I imagine the ideal. At the moment, this is happening in Prague 7 at the exhibition centre. I wish Vršovice had more places like this.",14.456,50.059155,9ul0399so,20-29,male,0.8928,positive,U-14
Safety,1,I walk here,14.512,50.050391,zj0615ws8,0-19,male,0.0,neutral,Z-15
Safety,1,Café Jen,14.456,50.07134,fn41pzf6s,30-39,male,0.0,neutral,U-13
Safety,1,Botanica Coffee Truck,14.455,50.069236,fn41pzf6s,30-39,male,0.0,neutral,U-13
Safety,1,Grebovka,14.445,50.06903,fn41pzf6s,30-39,male,0.0,neutral,U-13
Safety,1,The whole of the Tri-Mezione and the surrounding area of the Botič River is an irreplaceable natural recreation area,14.502,50.047329,tggr1t4sm,20-29,female,0.3612,positive,Y-15
Safety,1,The surroundings of the Hamerský Pond and the adjacent recreation area are a very convenient but also congested place for sport and recreation,14.486,50.052916,tggr1t4sm,20-29,female,0.0,neutral,X-15
Safety,1,"The renovated park is a nice place for families with children, sometimes a bit congested with the amount of people",14.501,50.057022,tggr1t4sm,20-29,female,0.4215,positive,Y-14
Safety,1,The path along the Botič is very pleasant for sport or walking.,14.513,50.050133,tggr1t4sm,20-29,female,0.5563,positive,Z-15
Safety,1,Poorly lit place at night,14.466,50.069884,i0au68pt0,30-39,female,0.0,neutral,V-13
Safety,1,Chrpova,14.502,50.057298,nr85r362r,30-39,male,0.0,neutral,Y-14
Safety,1,"Pivka, food.",14.45,50.071333,s8n1a1s6v,20-29,male,0.0,neutral,U-13
Safety,1,in the whole alley,14.498,50.073329,fobtcwc0o,50-59,male,0.0,neutral,Y-13
Safety,1,Malešický park is a showpiece. It's a wonder that such a cool place exists. I spend a lot of free time here when the weather is nice. Only some canopies could be useful. Maybe on the existing structures :),14.499,50.084947,t59311b1r,20-29,male,0.9231,positive,Y-11
Safety,1,Coffee in the fart,14.454,50.070934,n4iyqt6r7,,male,0.0,neutral,U-13
Safety,1,Wine from the Gourmet,14.457,50.071581,n4iyqt6r7,,male,0.0,neutral,U-13
Safety,1,Books of crime,14.458,50.068462,n4iyqt6r7,,male,-0.5423,negative,U-13
Safety,1,Best cinema in Prague,14.448,50.071905,n4iyqt6r7,,male,0.6369,positive,U-13
Safety,1,Walk with dogs,14.453,50.070149,n4iyqt6r7,,male,0.0,neutral,U-13
Safety,1,"great track for small cyclists and scooters, crawlers, etc. Maybe missing a small alcohol-free snack stand",14.502,50.05712,56d139ccr,40-49,male,0.4404,positive,Y-14
Safety,1,Cycling around between the flower and the arnica. It's just so uncultured.,14.497,50.057072,56d139ccr,40-49,male,0.0,neutral,Y-14
Safety,1,playground :),14.498,50.060461,56d139ccr,40-49,male,0.4588,positive,Y-14
Safety,1,sitting after shopping or on the way somewhere. the little square could perhaps use a revival with an outdoor cafe. the taproom at the bus stop sucks.,14.507,50.056534,56d139ccr,40-49,male,0.0,neutral,Y-14
Safety,1,"hamr in general. maybe it would be beneficial to reconstruct the whole road around it, add lighting, extend the back road to the stand and the construction, make a lane for cyclists and speeders... the place has the potential to pick up.",14.485,50.053386,56d139ccr,40-49,male,0.5574,positive,X-15
Safety,1,The walks here are beautiful,14.498,50.048064,56d139ccr,40-49,male,0.5994,positive,Y-15
Safety,1,"dog meadow. especially in the winter a bobsledding and sledding centre. the surrounding development is slowly growing into the meadow, especially from dubečská street, stealing the last amenities in strašnice. the only barrier is the high voltage, whi",14.505,50.06773,56d139ccr,40-49,male,-0.5423,negative,Y-13
Safety,1,"super meadow for winter :-)
only the paths are just trodden.",14.497,50.057859,56d139ccr,40-49,male,0.7351,positive,Y-14
Safety,1,"I spend a lot of time at the dog playground, but unfortunately it is not in good condition and most of the obstacles could use renovation.",14.497,50.061258,nzwy4rdyo,30-39,female,-0.8751,negative,Y-14
Safety,1,Hamr sport.,14.487,50.053047,w8xo9q2as,40-49,female,0.0,neutral,X-15
Safety,1,Nature around Botič. Let's hope it stays that way and not that everything stops!!!,14.507,50.051518,w8xo9q2as,40-49,female,0.6393,positive,Y-15
Safety,1,here we enjoy the view,14.453,50.069778,oyufs7n5j,20-29,female,0.4939,positive,U-13
Safety,1,We come here for a cigarette.,14.468,50.067994,oyufs7n5j,20-29,female,0.0,neutral,V-14
Safety,1,walks,14.5,50.075485,jx9gqrux8,50-59,female,0.0,neutral,Y-12
Safety,1,Slatiny - a magical place with beautiful houses embedded in nature,14.481,50.061938,yldjpgg0h,40-49,female,0.5994,positive,W-14
Safety,1,"Natural forest parks, awesome.",14.462,50.060264,yldjpgg0h,40-49,female,0.765,positive,V-14
Safety,1,Nice little park.,14.454,50.07065,yldjpgg0h,40-49,female,0.4215,positive,U-13
Safety,1,Sitting in the park with refreshments.,14.444,50.068924,yldjpgg0h,40-49,female,0.0,neutral,U-13
Safety,1,Nice rest on benches along the creek among the trees.,14.454,50.064632,yldjpgg0h,40-49,female,0.4215,positive,U-13
Safety,1,Super park with sports ground.,14.455,50.058951,yldjpgg0h,40-49,female,0.5994,positive,U-14
Safety,1,Nice walk along the stream.,14.451,50.058106,yldjpgg0h,40-49,female,0.4215,positive,U-14
Safety,1,Cool park for relaxing.,14.447,50.058498,yldjpgg0h,40-49,female,0.6705,positive,U-14
Safety,1,Nice forest park.,14.452,50.056456,yldjpgg0h,40-49,female,0.4215,positive,U-14
Safety,1,Cool park with benches and beautiful flower arrangements.,14.459,50.068691,yldjpgg0h,40-49,female,0.7351,positive,U-13
Safety,1,Super walk among the trees.,14.466,50.066224,yldjpgg0h,40-49,female,0.5994,positive,V-14
Safety,1,Nice walk along the creek.,14.48,50.054662,yldjpgg0h,40-49,female,0.4215,positive,W-15
Safety,1,Great view of the depot.,14.517,50.071686,yldjpgg0h,40-49,female,0.6249,positive,Z-13
Safety,1,three-way,14.503,50.049576,2obukmtyj,30-39,male,0.0,neutral,Y-15
Safety,1,"I often babysit my grandchildren here in the evenings on weekdays, but I have nowhere to park!! (I live in Prague 15)",14.511,50.069123,kr3itkly2,60-69,female,0.0,neutral,Y-13
Safety,1,"The surroundings of Hamer Pond for running, sports and enjoying wine.",14.487,50.051986,6k903uzs4,30-39,male,0.5267,positive,X-15
Safety,1,"The tri-border - a perfect place for relaxation, meditation and sport.",14.501,50.048624,6k903uzs4,30-39,male,0.7964,positive,Y-15
Safety,1,"Around the swimming stadium, the place would deserve a makeover.",14.478,50.068792,6k903uzs4,30-39,male,0.0,neutral,W-13
Safety,1,"Pleasant garden ""Havana"".",14.467,50.071739,6k903uzs4,30-39,male,0.5106,positive,V-13
Safety,1,Beautifully landscaped Malesica Park.,14.5,50.075472,6k903uzs4,30-39,male,0.5719,positive,Y-12
Safety,1,Krymska.,14.449,50.071395,6k903uzs4,30-39,male,0.0,neutral,U-13
Safety,1,"Park, stairs",14.459,50.068751,n0yrjljqk,20-29,male,0.0,neutral,U-13
Safety,1,Dog walking :),14.443,50.067787,n0yrjljqk,20-29,male,0.4588,positive,T-14
Safety,1,pleasant environment,14.453,50.070238,n0yrjljqk,20-29,male,0.5106,positive,U-13
Safety,1,A great place with lots of greenery,14.498,50.085107,9oku6lbz1,20-29,male,0.6249,positive,Y-11
Safety,1,Popular pubs in Krymská,14.448,50.071512,3s54ungnk,20-29,,0.4215,positive,U-13
Safety,1,The greenhouse at Hamer Pond,14.486,50.051903,lcztuxxa6,20-29,female,0.0,neutral,X-15
Safety,1,Park,14.503,50.057414,lcztuxxa6,20-29,female,0.0,neutral,Y-14
Safety,1,I like to walk here,14.452,50.071795,lcztuxxa6,20-29,female,0.3612,positive,U-13
Safety,1,Meanders of Botič + barefoot trail,14.507,50.049638,azxvynl07,30-39,female,0.0,neutral,Y-15
Safety,1,Traffic playground,14.509,50.055703,azxvynl07,30-39,female,0.0,neutral,Z-15
Safety,1,dog playground,14.497,50.061174,azxvynl07,30-39,female,0.0,neutral,Y-14
Safety,1,Quiet place,14.481,50.075445,3esxcpg8z,30-39,female,0.0,neutral,W-12
Safety,1,Walks around the residence,14.511,50.066464,3rxbn90w0,20-29,male,0.0,neutral,Z-14
Safety,1,Walks in Malesice Park,14.499,50.084766,3rxbn90w0,20-29,male,0.0,neutral,Y-11
Safety,1,Walking towards the post office and back.,14.495,50.07083,3rxbn90w0,20-29,male,0.0,neutral,X-13
Safety,1,Pub u Rybníčků,14.508,50.070624,3rxbn90w0,20-29,male,0.0,neutral,Y-13
Safety,1,Bar Audience,14.489,50.069873,3rxbn90w0,20-29,male,0.0,neutral,X-13
Safety,1,Climbing wall,14.491,50.070844,3rxbn90w0,20-29,male,0.0,neutral,X-13
Safety,1,Bars in Krymska,14.448,50.071554,3rxbn90w0,20-29,male,0.0,neutral,U-13
Safety,1,Resident,14.515,50.052575,dek6uydl4,30-39,female,0.0,neutral,Z-15
Safety,1,Cycling,14.474,50.061462,8yd8k9hct,30-39,female,0.0,neutral,W-14
Safety,1,Cycling,14.481,50.061015,8yd8k9hct,30-39,female,0.0,neutral,W-14
Safety,1,Library,14.45,50.075277,8yd8k9hct,30-39,female,0.0,neutral,U-12
Safety,1,"a safe place for children, where there is no dog excrement and no drunken and drugged individuals sitting there, there are a lot of play elements, refreshment in the summer",14.49,50.071195,oyzcbkhwl,30-39,female,0.2263,positive,X-13
Safety,1,"Nice playground, seems safe, in good condition",14.494,50.076071,oyzcbkhwl,30-39,female,0.8225,positive,X-13
Safety,1,playground,14.504,50.069157,oyzcbkhwl,30-39,female,0.0,neutral,Y-13
Safety,1,walks in the park,14.493,50.071609,oyzcbkhwl,30-39,female,0.0,neutral,X-13
Safety,1,Quiet street with little traffic.,14.482,50.067167,oyzcbkhwl,30-39,female,0.0,neutral,W-13
Safety,1,Lots of play elements in the park,14.499,50.084794,oyzcbkhwl,30-39,female,0.34,positive,Y-11
Safety,1,I really appreciate the farmers' markets,14.478,50.071314,rmugu5tu6,40-49,female,0.4576,positive,W-13
Safety,1,A place with potential for a nice little park (instead of asphalt),14.462,50.066586,vwov01a9c,60-69,female,0.4215,positive,V-14
Safety,1,Athletics,14.478,50.066974,cbsbmknm9,20-29,female,0.0,neutral,W-13
Safety,1,Solidarity Park,14.5,50.075265,cagtcm3mp,30-39,male,0.296,positive,Y-12
Safety,1,Malesice Park,14.5,50.084739,cagtcm3mp,30-39,male,0.0,neutral,Y-11
Safety,1,hamr,14.487,50.052758,cagtcm3mp,30-39,male,0.0,neutral,X-15
Safety,1,Gutovka,14.495,50.072079,cagtcm3mp,30-39,male,0.0,neutral,X-13
Safety,1,Markets cuban,14.479,50.071252,cagtcm3mp,30-39,male,0.0,neutral,W-13
Safety,1,Jiraskova avenue,14.502,50.073723,cagtcm3mp,30-39,male,0.0,neutral,Y-13
Safety,1,traffic playground,14.495,50.072077,uz1kdl283,30-39,male,0.0,neutral,X-13
Safety,1,playground Gutovka,14.492,50.071471,uz1kdl283,30-39,male,0.0,neutral,X-13
Safety,1,The school playground,14.506,50.071636,uz1kdl283,30-39,male,0.0,neutral,Y-13
Safety,1,"Super ambience, good food",14.487,50.052942,nu7lf9o6x,20-29,female,0.7783,positive,X-15
Safety,1,I think the park is very well done. I like a lot of the greenery.,14.501,50.057112,nu7lf9o6x,20-29,female,0.5984,positive,Y-14
Safety,1,When walking with the pram,14.502,50.073562,ak4hsy14y,30-39,male,0.0,neutral,Y-13
Safety,1,"A great place for walks, sports",14.489,50.052108,edit94zh7,70+,female,0.6249,positive,X-15
Safety,1,A playground for the granddaughters,14.501,50.056777,edit94zh7,70+,female,0.0,neutral,Y-14
Safety,1,playground for children,14.46,50.069594,edit94zh7,70+,female,0.0,neutral,V-13
Safety,1,a park for children,14.454,50.070543,edit94zh7,70+,female,0.0,neutral,U-13
Safety,1,playground for children,14.492,50.071499,edit94zh7,70+,female,0.0,neutral,X-13
Safety,1,"Pleasantly designed green space between houses, thankfully not developed by the developer",14.504,50.057015,l8wlxo3n9,30-39,female,0.7096,positive,Y-14
Safety,1,"I spend a lot of time here, but I'm sad about the state of the public space - benches, surfaces, ... It's a place that naturally attracts a lot of people, but its maintenance doesn't match it.",14.459,50.06882,ysn2x1dvz,20-29,female,-0.1531,negative,U-13
Safety,1,I like the small-town character.,14.457,50.06873,ysn2x1dvz,20-29,female,0.3612,positive,U-13
Safety,1,nice walks between the villas,14.466,50.075058,ysn2x1dvz,20-29,female,0.4215,positive,V-13
Safety,1,Good for a good hike on the moors.,14.481,50.062167,ysn2x1dvz,20-29,female,0.7003,positive,W-14
Safety,1,I walk to Solidarity now and then for the architecture,14.503,50.076022,ysn2x1dvz,20-29,female,0.296,positive,Y-12
Safety,1,"Walks from Vršovice Square, through Smloenská to Grébovka have a charm.",14.451,50.069247,ysn2x1dvz,20-29,female,0.4019,positive,U-13
Safety,1,Botič,14.452,50.067924,ysn2x1dvz,20-29,female,0.0,neutral,U-13
Safety,1,"the woods around the Hostivař Depot, walks with the dog",14.515,50.069387,enyugveu1,40-49,female,0.0,neutral,Z-13
Safety,1,forest around the Hostivař Depot,14.519,50.070667,enyugveu1,40-49,female,0.0,neutral,Z-13
Safety,1,"dog walking, bobsleighing in winter",14.505,50.067925,enyugveu1,40-49,female,0.0,neutral,Y-13
Safety,1,"dog walking, bobsleighing in winter",14.512,50.072387,enyugveu1,40-49,female,0.0,neutral,Z-13
Safety,1,walks with the dog and children,14.502,50.073589,enyugveu1,40-49,female,0.0,neutral,Y-13
Safety,1,walking with dog and children,14.5,50.075424,enyugveu1,40-49,female,0.0,neutral,Y-12
Safety,1,with children,14.493,50.071176,enyugveu1,40-49,female,0.0,neutral,X-13
Safety,1,dog walking with children,14.501,50.088264,enyugveu1,40-49,female,0.0,neutral,Y-11
Safety,1,dog walking with children,14.497,50.084398,enyugveu1,40-49,female,0.0,neutral,X-12
Safety,1,"It needs some improvements, a few play elements, fix the sidewalks so kids can ride scooters on them.",14.5,50.075289,2gxljvk3h,30-39,male,0.5719,positive,Y-12
Safety,1,"Improvement (little used and separated from the southern part of the park). Lots of cars drive fast here and although it should be a residential area, children don't use this northern part",14.5,50.076291,2gxljvk3h,30-39,male,0.4588,positive,Y-12
Safety,1,Very unkempt and dilapidated because of the hostel next to the elementary school playground.,14.503,50.074418,2gxljvk3h,30-39,male,0.0,neutral,Y-12
Safety,1,The Tri-Border - may it never stop us!,14.502,50.049919,2wsj35d01,40-49,female,0.2914,positive,Y-15
Safety,1,"Super playground, lots of green, elements for kids",14.499,50.084642,om425uxmg,20-29,female,0.5994,positive,Y-11
Safety,1,"Beautiful place, unfortunately in a very shabby state",14.519,50.070899,vpvaj41uq,50-59,male,0.3612,positive,Z-13
Safety,1,Playground where we go to dig with the little boy,14.503,50.07449,ltopdojva,50-59,male,0.0,neutral,Y-12
Safety,1,Leisure,14.5,50.075057,027fkdsm6,30-39,female,0.0,neutral,Y-12
Safety,1,Leisure,14.502,50.073744,027fkdsm6,30-39,female,0.0,neutral,Y-13
Safety,1,Leisure,14.498,50.073437,027fkdsm6,30-39,female,0.0,neutral,X-13
Safety,1,Visit to the market,14.479,50.071257,sr694gktw,50-59,male,0.0,neutral,W-13
Safety,1,traffic playground for children,14.494,50.072049,agn6sdx1q,40-49,male,0.0,neutral,X-13
Safety,1,water world,14.491,50.071058,agn6sdx1q,40-49,male,0.0,neutral,X-13
Safety,1,The future promenade,14.489,50.067952,agn6sdx1q,40-49,male,0.0,neutral,X-14
Safety,1,"icering arena, public skating",14.514,50.063751,agn6sdx1q,40-49,male,0.0,neutral,Z-14
Safety,1,walks,14.486,50.062126,agn6sdx1q,40-49,male,0.0,neutral,X-14
Safety,1,Hamer nature,14.486,50.052551,agn6sdx1q,40-49,male,0.0,neutral,X-15
Safety,1,"Great playground area, with an outdoor gym",14.506,50.071877,8ffsyt26v,20-29,female,0.6249,positive,Y-13
Safety,1,Sitting/walking,14.454,50.070693,bvg3f2d6j,30-39,female,0.0,neutral,U-13
Safety,1,walk/sitting,14.498,50.084876,bvg3f2d6j,30-39,female,0.0,neutral,Y-11
Safety,1,"Paved courtyard, year-round standing water, mosquito hatchery.",14.495,50.069987,e1vx9k1o5,60-69,male,0.0,neutral,X-13
Safety,1,Záběhlický jez,14.495,50.051848,9n4sb4yab,40-49,female,0.0,neutral,X-15
Safety,1,Meanders of Botič,14.504,50.052455,9n4sb4yab,40-49,female,0.0,neutral,Y-15
Safety,1,Triplex,14.505,50.047109,9n4sb4yab,40-49,female,0.0,neutral,Y-15
Safety,1,"Trojmezí, a beautiful part of green space on the P10, which unfortunately is gradually giving way to developers. I spend time here with my family in summer and winter.",14.502,50.048104,2a47vpade,30-39,male,0.5994,positive,Y-15
Safety,1,The park would deserve a resurfacing and some modern space to spend time. E.g. like the planned Railway Promenade.,14.502,50.059849,n7gqxx77n,50-59,female,0.3612,positive,Y-14
Safety,1,running,14.515,50.069911,sjffokqmc,30-39,female,0.0,neutral,Z-13
Safety,1,Malešický les - it has its charm and hopefully P10 will keep it!!!! The development in the area threatens it greatly - EcoCity on the very edge.,14.501,50.088466,e7eby131l,40-49,female,0.6083,positive,Y-11
